"t","x","p","s","c","i","z"
"2021-03-17T18:54:07.754Z","D",93.3865,2,"["" "",""I""]",71692455002697,"B"
"2021-03-17T18:54:09.075Z","D",93.46,53,"["" "",""I""]",79372443791425,"B"
"2021-03-17T18:54:12.274Z","D",93.3801,2,"["" "",""I""]",79372443792947,"B"
"2021-03-17T18:54:14.383Z","D",93.55,1,"["" "",""I""]",71692455131184,"B"
"2021-03-17T18:54:15.801Z","D",93.545,90,"["" "",""I""]",71692455136835,"B"
"2021-03-17T18:54:15.891Z","D",93.47,10,"["" "",""I""]",71692455137075,"B"
"2021-03-17T18:54:17.625Z","D",93.4,2,"["" "",""I""]",71692455196230,"B"
"2021-03-17T18:54:18.562Z","D",93.47,5,"["" "",""I""]",79372443797584,"B"
"2021-03-17T18:54:23.704Z","D",93.4139,74,"["" "",""I""]",71692455325763,"B"
"2021-03-17T18:54:24.087Z","D",93.536,45,"["" "",""I""]",71692455326792,"B"
"2021-03-17T18:54:24.667235Z","K",93.55,150,"["" "",""F""]",52983525826123,"B"
"2021-03-17T18:54:24.667235Z","K",93.55,100,"["" "",""F""]",52983525826124,"B"
"2021-03-17T18:54:24.971Z","D",93.58,40,"["" "",""I""]",71692455330392,"B"
"2021-03-17T18:54:25.852Z","D",93.4101,50,"["" "",""I""]",71692455332930,"B"
"2021-03-17T18:54:25.934Z","D",93.5659,100,"["" ""]",71692455333175,"B"
"2021-03-17T18:54:28.02Z","D",93.5562,200,"["" ""]",71692455392577,"B"
"2021-03-17T18:54:31.294Z","D",93.5,15,"["" "",""I""]",71692455457864,"B"
"2021-03-17T18:54:35.262889472Z","P",93.57,50,"["" "",""F"",""I""]",52983542992463,"B"
"2021-03-17T18:54:35.262889472Z","P",93.57,50,"["" "",""F"",""I""]",52983542992464,"B"
"2021-03-17T18:54:35.262916Z","K",93.58,5,"["" "",""F"",""I""]",52983525826355,"B"
"2021-03-17T18:54:35.262916Z","K",93.58,100,"["" "",""F""]",52983525826356,"B"
"2021-03-17T18:54:35.262916Z","K",93.56,100,"["" "",""F""]",52983525826354,"B"
"2021-03-17T18:54:35.262986Z","Z",93.57,100,"["" "",""F""]",52983525697339,"B"
"2021-03-17T18:54:35.262986Z","Z",93.57,100,"["" "",""F""]",52983525697341,"B"
"2021-03-17T18:54:35.262986Z","Z",93.58,100,"["" "",""F""]",52983525697342,"B"
"2021-03-17T18:54:35.262986Z","Z",93.57,100,"["" "",""F""]",52983525697340,"B"
"2021-03-17T18:54:35.263097997Z","T",93.57,100,"["" ""]",62879935190369,"B"
"2021-03-17T18:54:35.263129856Z","P",93.57,12,"["" "",""I""]",52983542992465,"B"
"2021-03-17T18:54:35.263129856Z","P",93.57,50,"["" "",""I""]",52983542992466,"B"
"2021-03-17T18:54:35.263148288Z","N",93.57,100,"["" ""]",52983526212687,"B"
"2021-03-17T18:54:37.2221568Z","P",93.62,50,"["" "",""F"",""I""]",52983542992705,"B"
"2021-03-17T18:54:37.2221568Z","P",93.63,350,"["" "",""F""]",52983542992708,"B"
"2021-03-17T18:54:37.2221568Z","P",93.63,500,"["" "",""F""]",52983542992707,"B"
"2021-03-17T18:54:37.2221568Z","P",93.62,100,"["" "",""F""]",52983542992706,"B"
"2021-03-17T18:54:45.684779Z","J",93.43,3,"["" "",""I""]",52983525175362,"B"
"2021-03-17T18:54:46.870100224Z","P",93.57,10,"["" "",""F"",""I""]",52983542992721,"B"
"2021-03-17T18:54:46.87010048Z","P",93.57,47,"["" "",""F"",""I""]",52983542992722,"B"
"2021-03-17T18:54:46.870107136Z","P",93.57,12,"["" "",""F"",""I""]",52983542992723,"B"
"2021-03-17T18:54:46.8701184Z","P",93.57,31,"["" "",""I""]",52983542992724,"B"
"2021-03-17T18:54:47.027Z","D",93.5999,10,"["" "",""I""]",71692469686351,"B"
"2021-03-17T18:54:47.378Z","D",93.4301,100,"["" ""]",71692469687107,"B"
"2021-03-17T18:54:50.563Z","D",93.578,2,"["" "",""I""]",71692469751380,"B"
"2021-03-17T18:54:54.052Z","D",93.43,1,"["" "",""I""]",71692469816132,"B"
"2021-03-17T18:54:55.95Z","D",93.56,100,"["" ""]",71692469875023,"B"
"2021-03-17T18:55:00.787731Z","K",93.5,8,"["" "",""F"",""I""]",52983525826620,"B"
"2021-03-17T18:55:00.78782Z","K",93.5,2,"["" "",""F"",""I""]",52983525826621,"B"
"2021-03-17T18:55:03.129Z","D",93.5479,50,"["" "",""I""]",71692470010454,"B"
"2021-03-17T18:55:10.48Z","D",93.58,10,"["" "",""I""]",71692470145104,"B"
"2021-03-17T18:55:10.615766Z","Y",93.59,35,"["" "",""F"",""I""]",52983525232737,"B"
"2021-03-17T18:55:16.494878Z","Z",93.51,100,"["" ""]",52983525697845,"B"
"2021-03-17T18:55:20.973Z","D",93.5759,100,"["" ""]",71692470800695,"B"
"2021-03-17T18:55:23.2829Z","Z",93.51,100,"["" ""]",52983525697885,"B"
"2021-03-17T18:55:25.005Z","D",93.59,6,"["" "",""I""]",71692470929229,"B"
"2021-03-17T18:55:26.259684Z","K",93.59,100,"["" "",""F""]",52983525826926,"B"
"2021-03-17T18:55:26.259689Z","Z",93.59,100,"["" "",""F""]",52983525697897,"B"
"2021-03-17T18:55:26.259889977Z","T",93.6,100,"["" "",""F""]",62879935784263,"B"
"2021-03-17T18:55:26.259889977Z","T",93.6,100,"["" "",""F""]",62879935784264,"B"
"2021-03-17T18:55:26.260023Z","Z",93.6,100,"["" ""]",52983525697898,"B"
"2021-03-17T18:55:26.260032Z","K",93.6,100,"["" ""]",52983525826927,"B"
"2021-03-17T18:55:26.260110848Z","P",93.6,17,"["" "",""I""]",52983542993486,"B"
"2021-03-17T18:55:27.361Z","D",93.55,1,"["" "",""I""]",71692470993217,"B"
"2021-03-17T18:55:27.854Z","D",93.69,110,"["" ""]",71692470993977,"B"
"2021-03-17T18:55:29.15Z","D",93.63,100,"["" ""]",71692470998601,"B"
"2021-03-17T18:55:31.567Z","D",93.57,3,"["" "",""I""]",71692471061305,"B"
"2021-03-17T18:55:36.44778492Z","T",93.59,1,"["" "",""F"",""I""]",62879935913800,"B"
"2021-03-17T18:55:36.452Z","D",93.59,19,"["" "",""I""]",71692471129909,"B"
"2021-03-17T18:55:45.208Z","D",93.47,2,"["" "",""I""]",71692471324464,"B"
"2021-03-17T18:55:48.773Z","D",93.58,50,"["" "",""I""]",79372444127314,"B"
"2021-03-17T18:55:52.454Z","D",93.585,50,"["" "",""I""]",71692471456819,"B"
"2021-03-17T18:55:56.619Z","D",93.4976,25,"["" "",""I""]",71692471579725,"B"
"2021-03-17T18:56:02.719705982Z","T",93.54,100,"["" "",""F""]",62879936302445,"B"
"2021-03-17T18:56:02.720012845Z","T",93.47,100,"["" "",""F""]",62879936302446,"B"
"2021-03-17T18:56:02.720219Z","K",93.45,1,"["" "",""F"",""I""]",52983525827425,"B"
"2021-03-17T18:56:04.948Z","D",93.5588,6,"["" "",""I""]",71692471781954,"B"
"2021-03-17T18:56:07.671Z","D",93.485,1,"["" "",""I""]",71692471846219,"B"
"2021-03-17T18:56:07.747561564Z","T",93.48,1,"["" "",""F"",""I""]",62879936432190,"B"
"2021-03-17T18:56:07.752Z","D",93.48,9,"["" "",""I""]",71692471845966,"B"
"2021-03-17T18:56:11.705Z","D",93.4657,10,"["" "",""I""]",79372444250435,"B"
"2021-03-17T18:56:12.162Z","D",93.49,10,"["" "",""I""]",71692471914552,"B"
"2021-03-17T18:56:17.107Z","D",93.57,1,"["" "",""I""]",71675240667717,"B"
"2021-03-17T18:56:28.299Z","D",93.6,5,"["" "",""I""]",79372444315699,"B"
"2021-03-17T18:56:33.391Z","D",93.4597,3,"["" "",""I""]",79372444320067,"B"
"2021-03-17T18:56:48.2100352Z","P",93.45,4,"["" "",""I""]",52983543050805,"B"
"2021-03-17T18:56:48.8Z","D",93.5664,1,"["" "",""I""]",71692486586440,"B"
"2021-03-17T18:56:50.952Z","D",93.5,5,"["" "",""I""]",71692486594902,"B"
"2021-03-17T18:56:57.267Z","D",93.4001,25,"["" "",""I""]",79372444388441,"B"
"2021-03-17T18:56:58.2157632Z","P",93.43,1,"["" "",""F"",""I""]",52983543050824,"B"
"2021-03-17T18:56:58.216349184Z","P",93.41,6,"["" "",""F"",""I""]",52983543050825,"B"
"2021-03-17T18:57:00.578122496Z","P",93.4,5,"["" "",""F"",""I""]",52983543050834,"B"
"2021-03-17T18:57:00.578122496Z","P",93.4,1,"["" "",""F"",""I""]",52983543050833,"B"
"2021-03-17T18:57:00.579812Z","K",93.36,30,"["" "",""F"",""I""]",52983525828164,"B"
"2021-03-17T18:57:00.579972342Z","T",93.36,100,"["" ""]",62879936956735,"B"
"2021-03-17T18:57:00.732Z","D",93.43,100,"["" ""]",71675240723020,"B"
"2021-03-17T18:57:02.303Z","D",93.43,220,"["" ""]",71692486852914,"B"
"2021-03-17T18:57:02.961221743Z","V",93.36,100,"["" ""]",56338417205070,"B"
"2021-03-17T18:57:04.046Z","D",93.32,4,"["" "",""I""]",79372458406224,"B"
"2021-03-17T18:57:04.211Z","D",93.32,1,"["" "",""I""]",79372458406454,"B"
"2021-03-17T18:57:04.520599296Z","P",93.32,624,"["" ""]",52983543051312,"B"
"2021-03-17T18:57:04.520599296Z","P",93.32,100,"["" ""]",52983543051094,"B"
"2021-03-17T18:57:04.520650752Z","P",93.32,35,"["" "",""F"",""I""]",52983543051313,"B"
"2021-03-17T18:57:04.520697088Z","P",93.32,141,"["" ""]",52983543051314,"B"
"2021-03-17T18:57:04.520795Z","K",93.32,3,"["" "",""F"",""I""]",52983525828196,"B"
"2021-03-17T18:57:04.627078Z","K",93.3,71,"["" "",""F"",""I""]",52983525828204,"B"
"2021-03-17T18:57:04.627115Z","K",93.3,29,"["" "",""F"",""I""]",52983525828205,"B"
"2021-03-17T18:57:04.62769024Z","P",93.29,25,"["" "",""F"",""I""]",52983543051319,"B"
"2021-03-17T18:57:04.62811Z","K",93.28,82,"["" "",""F"",""I""]",52983525828206,"B"
"2021-03-17T18:57:04.628209Z","K",93.28,18,"["" "",""F"",""I""]",52983525828207,"B"
"2021-03-17T18:57:04.628403712Z","P",93.28,71,"["" "",""F"",""I""]",52983543051320,"B"
"2021-03-17T18:57:04.628479744Z","P",93.28,71,"["" "",""F"",""I""]",52983543051321,"B"
"2021-03-17T18:57:05.341Z","D",93.342,2,"["" "",""I""]",79372458407224,"B"
"2021-03-17T18:57:13.435241472Z","P",93.41,1,"["" "",""F"",""I""]",52983543051339,"B"
"2021-03-17T18:57:13.475Z","D",93.24,2,"["" "",""I""]",71692487577431,"B"
"2021-03-17T18:57:13.558580736Z","P",93.42,5,"["" "",""F"",""I""]",52983543051340,"B"
"2021-03-17T18:57:13.55862528Z","P",93.42,15,"["" "",""F"",""I""]",52983543051341,"B"
"2021-03-17T18:57:13.558629632Z","P",93.42,33,"["" "",""F"",""I""]",52983543051342,"B"
"2021-03-17T18:57:14.744068352Z","P",93.42,33,"["" "",""F"",""I""]",52983543051347,"B"
"2021-03-17T18:57:14.744114688Z","P",93.42,14,"["" "",""F"",""I""]",52983543051348,"B"
"2021-03-17T18:57:14.744189696Z","N",93.41,100,"["" ""]",52983526214200,"B"
"2021-03-17T18:57:14.744255Z","J",93.42,9,"["" "",""F"",""I""]",52983525175865,"B"
"2021-03-17T18:57:14.744309156Z","T",93.41,1,"["" "",""I""]",62879937282110,"B"
"2021-03-17T18:57:14.744314Z","J",93.42,91,"["" "",""I""]",52983525175866,"B"
"2021-03-17T18:57:14.744323Z","Y",93.41,100,"["" ""]",52983525233243,"B"
"2021-03-17T18:57:14.744355888Z","T",93.41,99,"["" "",""I""]",62879937282115,"B"
"2021-03-17T18:57:14.744359573Z","B",93.41,100,"["" ""]",62879165334099,"B"
"2021-03-17T18:57:14.744755968Z","P",93.44,100,"["" "",""F""]",52983543051349,"B"
"2021-03-17T18:57:14.745160969Z","T",93.43,1,"["" "",""I""]",62879937282127,"B"
"2021-03-17T18:57:18.136Z","D",93.2701,5,"["" "",""I""]",79372458415955,"B"
"2021-03-17T18:57:22.857Z","D",93.315,10,"["" "",""I""]",71692487773776,"B"
"2021-03-17T18:57:29.673856397Z","T",93.285,100,"["" ""]",62879937486655,"B"
"2021-03-17T18:57:30.178452Z","Z",93.27,100,"["" ""]",52983525699706,"B"
"2021-03-17T18:57:32.19Z","D",93.39,100,"["" ""]",79372458480193,"B"
"2021-03-17T18:57:33.316Z","D",93.255,25,"["" "",""I""]",71692488034887,"B"
"2021-03-17T18:57:36.337Z","D",93.1797,100,"["" ""]",79372458482006,"B"
"2021-03-17T18:57:40.887Z","D",93.38,11,"["" "",""I""]",71692488167479,"B"
"2021-03-17T18:57:40.892226816Z","P",93.32,1,"["" "",""I""]",52983543052337,"B"
"2021-03-17T18:57:40.896Z","D",93.4,1,"["" "",""I""]",71692488167492,"B"
"2021-03-17T18:57:43.342Z","D",93.2227,3,"["" "",""I""]",71692488227145,"B"
"2021-03-17T18:57:43.65Z","D",93.318,100,"["" "",""4"",""B""]",71692488229697,"B"
"2021-03-17T18:57:48.994Z","D",93.2197,1,"["" "",""I""]",79372458544462,"B"
"2021-03-17T18:57:51.767469Z","Y",93.1,2,"["" "",""I""]",52983525233480,"B"
"2021-03-17T18:57:58.385Z","D",93.325,100,"["" ""]",71692488558904,"B"
"2021-03-17T18:58:04.254Z","D",93.1401,1,"["" "",""I""]",79372458609483,"B"
"2021-03-17T18:58:04.38Z","D",93.43,4,"["" "",""I""]",71692488688946,"B"
"2021-03-17T18:58:04.672Z","D",93.14,9,"["" "",""I""]",71692488689721,"B"
"2021-03-17T18:58:16.032052224Z","P",93.22,50,"["" "",""I""]",52983543054925,"B"
"2021-03-17T18:58:22.793756Z","K",93.41,359,"["" "",""F""]",52983525829497,"B"
"2021-03-17T18:58:22.793772Z","K",93.41,41,"["" "",""F"",""I""]",52983525829498,"B"
"2021-03-17T18:58:22.793782Z","K",93.41,40,"["" "",""F"",""I""]",52983525829680,"B"
"2021-03-17T18:58:22.793798Z","K",93.41,100,"["" ""]",52983525829681,"B"
"2021-03-17T18:58:22.793875Z","K",93.41,148,"["" "",""F""]",52983525829682,"B"
"2021-03-17T18:58:22.793962Z","K",93.41,59,"["" "",""F"",""I""]",52983525829683,"B"
"2021-03-17T18:58:26.869Z","D",93.34,1,"["" "",""I""]",71692489146704,"B"
"2021-03-17T18:58:26.952Z","D",93.24,1,"["" "",""I""]",79372458678094,"B"
"2021-03-17T18:58:35.45425397Z","V",93.24,3,"["" "",""I""]",56346554623861,"B"
"2021-03-17T18:58:42.022Z","D",93.305,10,"["" "",""I""]",71692503371832,"B"
"2021-03-17T18:58:42.384Z","D",93.27,15,"["" "",""I""]",71692503372855,"B"
"2021-03-17T18:58:43.271Z","D",93.27,3,"["" "",""I""]",71692503429205,"B"
"2021-03-17T18:58:54.267Z","D",93.31,1,"["" "",""I""]",71692503627080,"B"
"2021-03-17T18:58:55.023Z","D",93.4276,1,"["" "",""I""]",71692503630162,"B"
"2021-03-17T18:59:03.59322Z","Z",93.4,100,"["" "",""F""]",52983525701198,"B"
"2021-03-17T18:59:03.593720941Z","T",93.39,100,"["" ""]",62879938602575,"B"
"2021-03-17T18:59:07.056Z","D",93.34,1,"["" "",""I""]",71692504352602,"B"
"2021-03-17T18:59:07.459Z","D",93.3126,250,"["" ""]",71692504353587,"B"
"2021-03-17T18:59:11.479229Z","K",93.45,3,"["" "",""I""]",52983525830240,"B"
"2021-03-17T18:59:15.967Z","D",93.42,3,"["" "",""I""]",71692504548402,"B"
"2021-03-17T18:59:17.68Z","D",93.31,1,"["" "",""I""]",71692504553781,"B"
"2021-03-17T18:59:17.914Z","D",93.31,1,"["" "",""I""]",79372458873160,"B"
"2021-03-17T18:59:18.916Z","D",93.2901,53,"["" "",""I""]",71692504611129,"B"
"2021-03-17T18:59:27.099Z","D",93.24,1,"["" "",""I""]",79372458932291,"B"
"2021-03-17T18:59:32.491218Z","J",93.23,3,"["" "",""I""]",52983525176374,"B"
"2021-03-17T18:59:33.904Z","D",93.43,100,"["" ""]",71692504880689,"B"
"2021-03-17T18:59:33.904Z","D",93.42,40,"["" "",""I""]",71692504880474,"B"
"2021-03-17T18:59:33.905Z","D",93.44,100,"["" ""]",71675240727626,"B"
"2021-03-17T18:59:40.035Z","D",93.4199,70,"["" "",""I""]",71692505008474,"B"
"2021-03-17T18:59:43.474Z","D",93.25,2,"["" "",""I""]",71692505074001,"B"
"2021-03-17T18:59:44.305Z","D",93.1601,2,"["" "",""I""]",79372459000117,"B"
"2021-03-17T18:59:52.126324381Z","X",93.45,100,"["" "",""F""]",62879163695197,"B"
"2021-03-17T18:59:52.126324717Z","B",93.45,100,"["" "",""F""]",62879165407844,"B"
"2021-03-17T18:59:52.126324969Z","T",93.45,100,"["" "",""F""]",62879939126605,"B"
"2021-03-17T18:59:52.126371584Z","N",93.45,100,"["" "",""F""]",52983526215747,"B"
"2021-03-17T18:59:52.126444288Z","P",93.45,25,"["" "",""I""]",52983543057475,"B"
"2021-03-17T18:59:58.018Z","D",93.44,15,"["" "",""I""]",71675240728148,"B"
"2021-03-17T18:59:59.884Z","D",93.495,7,"["" "",""I""]",71692505466433,"B"
"2021-03-17T19:00:00.388624Z","K",93.57,8,"["" "",""F"",""I""]",52983525831254,"B"
"2021-03-17T19:00:00.388725Z","K",93.57,100,"["" ""]",52983525831256,"B"
"2021-03-17T19:00:00.388725Z","K",93.57,92,"["" "",""I""]",52983525831255,"B"
"2021-03-17T19:00:00.388725Z","K",93.57,100,"["" ""]",52983525831257,"B"
"2021-03-17T19:00:00.737Z","D",93.4401,25,"["" "",""I""]",71692505471056,"B"
"2021-03-17T19:00:06.834Z","D",93.535,1,"["" "",""I""]",79372459528535,"B"
"2021-03-17T19:00:10.842Z","D",93.61,206,"["" ""]",71692505731147,"B"
"2021-03-17T19:00:11.792Z","D",93.46,3,"["" "",""I""]",71692505788737,"B"
"2021-03-17T19:00:13.615Z","D",93.4745,100,"["" ""]",79372459587633,"B"
"2021-03-17T19:00:14.758Z","D",93.505,2,"["" "",""I""]",71692505858631,"B"
"2021-03-17T19:00:15.821647Z","J",93.61,100,"["" "",""F""]",52983525176426,"B"
"2021-03-17T19:00:15.821741Z","Y",93.61,8,"["" "",""F"",""I""]",52983525234013,"B"
"2021-03-17T19:00:15.821784Z","Y",93.61,92,"["" "",""F"",""I""]",52983525234014,"B"
"2021-03-17T19:00:15.821813134Z","X",93.61,100,"["" "",""F""]",62879163700558,"B"
"2021-03-17T19:00:15.821815524Z","T",93.61,100,"["" "",""F""]",62879952225607,"B"
"2021-03-17T19:00:15.821815718Z","B",93.61,100,"["" "",""F""]",62879165462877,"B"
"2021-03-17T19:00:15.821861632Z","N",93.61,100,"["" "",""F""]",52983526216009,"B"
"2021-03-17T19:00:16.025Z","D",93.612,1,"["" "",""I""]",79372459590745,"B"
"2021-03-17T19:00:18.189Z","D",93.78,1,"["" "",""I""]",79372459592272,"B"
"2021-03-17T19:00:18.191Z","D",93.58,100,"["" ""]",71692505927477,"B"
"2021-03-17T19:00:18.874Z","D",93.5501,1,"["" "",""I""]",79372459592533,"B"
"2021-03-17T19:00:22.551Z","D",93.585,100,"["" ""]",71692520010800,"B"
"2021-03-17T19:00:25.131Z","D",93.595,100,"["" ""]",71692520020551,"B"
"2021-03-17T19:00:27.672620288Z","P",93.62,30,"["" "",""I""]",52983543058511,"B"
"2021-03-17T19:00:31.524250225Z","U",93.73,1,"["" "",""F"",""I""]",53143500125747,"B"
"2021-03-17T19:00:31.639031808Z","P",93.77,50,"["" "",""I""]",52983543058753,"B"
"2021-03-17T19:00:31.639031808Z","P",93.78,10,"["" "",""I""]",52983543058754,"B"
"2021-03-17T19:00:33.883Z","D",93.72,1,"["" "",""I""]",79372459657288,"B"
"2021-03-17T19:00:35.694848Z","K",93.8,25,"["" "",""F"",""I""]",52983525831997,"B"
"2021-03-17T19:00:35.694848Z","K",93.8,100,"["" "",""F""]",52983525831996,"B"
"2021-03-17T19:00:35.694848Z","K",93.79,100,"["" "",""F""]",52983525831995,"B"
"2021-03-17T19:00:35.694887168Z","P",93.78,50,"["" "",""F"",""I""]",52983543058757,"B"
"2021-03-17T19:00:35.694887168Z","P",93.8,50,"["" "",""F"",""I""]",52983543058760,"B"
"2021-03-17T19:00:35.694887168Z","P",93.79,50,"["" "",""F"",""I""]",52983543058758,"B"
"2021-03-17T19:00:35.694887168Z","P",93.79,50,"["" "",""F"",""I""]",52983543058759,"B"
"2021-03-17T19:00:35.696195Z","Z",93.81,1,"["" "",""F"",""I""]",52983525749048,"B"
"2021-03-17T19:00:35.69629Z","Z",93.81,99,"["" "",""I""]",52983525749049,"B"
"2021-03-17T19:00:35.696352746Z","T",93.81,100,"["" ""]",62879952551526,"B"
"2021-03-17T19:00:38.838517183Z","T",93.8,410,"["" "",""F""]",62879952561717,"B"
"2021-03-17T19:00:38.838518605Z","T",93.8,90,"["" "",""F"",""I""]",62879952561718,"B"
"2021-03-17T19:00:42.38Z","D",93.8,100,"["" ""]",71692520470862,"B"
"2021-03-17T19:00:42.381255325Z","T",93.8,100,"["" ""]",62879952622661,"B"
"2021-03-17T19:00:42.381255325Z","T",93.8,50,"["" "",""I""]",62879952622662,"B"
"2021-03-17T19:00:42.381286277Z","T",93.8,140,"["" "",""F""]",62879952622663,"B"
"2021-03-17T19:00:42.381310933Z","T",93.8,33,"["" "",""F"",""I""]",62879952622664,"B"
"2021-03-17T19:00:42.433078707Z","T",93.8,50,"["" "",""I""]",62879952622698,"B"
"2021-03-17T19:00:42.433111088Z","T",93.8,27,"["" "",""F"",""I""]",62879952622699,"B"
"2021-03-17T19:00:45.035Z","D",93.71,30,"["" "",""I""]",71692520535617,"B"
"2021-03-17T19:00:45.830465Z","Z",93.76,30,"["" "",""I""]",52983525749094,"B"
"2021-03-17T19:00:46.337439632Z","T",93.8,50,"["" "",""I""]",62879952684397,"B"
"2021-03-17T19:00:46.337481466Z","T",93.8,71,"["" "",""F"",""I""]",62879952684398,"B"
"2021-03-17T19:00:46.337507931Z","T",93.8,2,"["" "",""F"",""I""]",62879952684399,"B"
"2021-03-17T19:00:46.337530062Z","T",93.8,100,"["" "",""F""]",62879952684592,"B"
"2021-03-17T19:00:46.337863121Z","T",93.8,277,"["" "",""F""]",62879952684593,"B"
"2021-03-17T19:00:46.597316608Z","P",93.78,96,"["" "",""F"",""I""]",52983543059252,"B"
"2021-03-17T19:00:46.5973312Z","P",93.78,4,"["" "",""F"",""I""]",52983543059253,"B"
"2021-03-17T19:00:48.235Z","D",93.8,100,"["" ""]",71692520601432,"B"
"2021-03-17T19:00:48.235623496Z","T",93.8,50,"["" "",""I""]",62879952688463,"B"
"2021-03-17T19:00:48.235623496Z","T",93.8,100,"["" ""]",62879952688464,"B"
"2021-03-17T19:00:48.235623496Z","T",93.8,100,"["" ""]",62879952688465,"B"
"2021-03-17T19:00:48.646Z","D",93.81,1,"["" "",""I""]",71692520606021,"B"
"2021-03-17T19:00:48.785Z","D",93.8,25,"["" "",""I""]",71692520606003,"B"
"2021-03-17T19:00:48.787Z","D",93.8,25,"["" "",""I""]",71692520606004,"B"
"2021-03-17T19:00:48.901655303Z","T",93.8,71,"["" "",""F"",""I""]",62879952692550,"B"
"2021-03-17T19:00:48.90166056Z","T",93.8,71,"["" "",""F"",""I""]",62879952692551,"B"
"2021-03-17T19:00:48.901665812Z","T",93.8,8,"["" "",""F"",""I""]",62879952692552,"B"
"2021-03-17T19:00:52.13Z","D",93.8,1,"["" "",""I""]",71692521189424,"B"
"2021-03-17T19:00:52.164933632Z","N",93.8,15,"["" "",""I""]",52983526216266,"B"
"2021-03-17T19:00:52.16498816Z","N",93.8,85,"["" "",""F"",""I""]",52983526216267,"B"
"2021-03-17T19:00:52.165Z","D",93.7999,15,"["" "",""I""]",71692521132851,"B"
"2021-03-17T19:00:52.232Z","D",93.65,3,"["" "",""I""]",71692521133133,"B"
"2021-03-17T19:00:52.817366784Z","C",93.7,25,"["" "",""I""]",52983541872966,"B"
"2021-03-17T19:00:52.817366784Z","C",93.7,75,"["" "",""I""]",52983541872965,"B"
"2021-03-17T19:00:52.963Z","D",93.6945,2,"["" "",""I""]",71692521189707,"B"
"2021-03-17T19:00:55.257Z","D",93.81,1,"["" "",""I""]",71692521199183,"B"
"2021-03-17T19:00:55.29Z","D",93.73,100,"["" ""]",71692521198667,"B"
"2021-03-17T19:01:01.747Z","D",93.6401,400,"["" ""]",71692521386804,"B"
"2021-03-17T19:01:02.452Z","D",93.6401,5,"["" "",""I""]",79372459784524,"B"
"2021-03-17T19:01:03.487Z","D",93.6487,89,"["" "",""I""]",71692521393753,"B"
"2021-03-17T19:01:05.890932224Z","P",93.73,10,"["" "",""F"",""I""]",52983543059786,"B"
"2021-03-17T19:01:20.18Z","D",93.698,213,"["" ""]",71692521789004,"B"
"2021-03-17T19:01:23.732Z","D",93.7704,50,"["" "",""I""]",79372459854917,"B"
"2021-03-17T19:01:24.962Z","D",93.73,1,"["" "",""I""]",71692521915187,"B"
"2021-03-17T19:01:29.52Z","D",93.725,100,"["" ""]",71692521984582,"B"
"2021-03-17T19:01:43.026Z","D",93.81,1,"["" "",""I""]",71692522303568,"B"
"2021-03-17T19:01:46.862Z","D",93.7306,107,"["" ""]",71692522376789,"B"
"2021-03-17T19:01:51.809Z","D",93.8,100,"["" ""]",71692522504777,"B"
"2021-03-17T19:01:53.482Z","D",93.69,2,"["" "",""I""]",71692522509362,"B"
"2021-03-17T19:01:58.499Z","D",93.745,200,"["" ""]",71692522633526,"B"
"2021-03-17T19:02:04.582010112Z","P",93.76,6,"["" "",""F"",""I""]",52983543116353,"B"
"2021-03-17T19:02:04.58205568Z","P",93.76,82,"["" "",""F"",""I""]",52983543116354,"B"
"2021-03-17T19:02:04.582068736Z","P",93.76,5,"["" "",""F"",""I""]",52983543116355,"B"
"2021-03-17T19:02:04.582069248Z","P",93.76,7,"["" "",""F"",""I""]",52983543116356,"B"
"2021-03-17T19:02:04.582318667Z","T",93.785,100,"["" ""]",62879953545046,"B"
"2021-03-17T19:02:04.753028071Z","T",93.76,71,"["" "",""F"",""I""]",62879953546593,"B"
"2021-03-17T19:02:04.753034676Z","T",93.76,29,"["" "",""F"",""I""]",62879953546594,"B"
"2021-03-17T19:02:05.161Z","D",93.8,11,"["" "",""I""]",79372460045399,"B"
"2021-03-17T19:02:09.932Z","D",93.84,2,"["" "",""I""]",79372460050484,"B"
"2021-03-17T19:02:11.973Z","D",93.83,100,"["" ""]",71692536861530,"B"
